台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
721660404	721660405		1	20323				
721660405	721660406		1	20324				
721660406	721660407		1	20323				
721660407	721660408		1	1005				
721660408	721660409		1	20323				
721660409	721660410		1	20323				
721660410	721660411		1	1005				
721660411	721660412		1	20324				
721660412	721660413		1	20324				
721660413	721660414		1	20323				
721660414	721660415		1	20324				
721660415	721660416		1	20323				
721660416	721660418		1	20324				
721660417	721660419		1	20323				
721660418	721660417		1	20324				
721660419	721660420		1	20323				
721660420			1	20324				
721660501	721660502		1	20450				
721660502	721660503		1	20451				
721660503	721660504		1	1005				
721660504	721660505		1	20450				
721660505	721660506		1	1005				
721660506	721660507	1	2					
721660507	721660508		1	20451				
721660508	721660509		1	20450				
721660509	721660510		1	20450				
721660510	721660511		1	20451				
721660511	721660512		1	20450				
721660512	721660513		1	20451				
721660513	721660514		1	20450				
721660514	721660515		1	1005				
721660515			1	1005				
721660602	721660603		1	20321				
721660603	721660604		1	20321				
721660604	721660605,721660606		1	1005				
721660605	721660607	1	2					
721660606	721660607	1	2					
721660607	721660608		1	20321				
721660608	721660609,721660610,721660611		1	20321				
721660609	721660612	1	2					
721660610	721660612	1	2					
721660611	721660612	1	2					
721660612	721660613		1	1005				
721660613	721660614		1	20321				
721660614	721660615		1	20321				
721660615	721660616		1	1005				
721660616	721660617		1	20321				
721660617	721660618		1	20321				
721660618	721660619		1	20321				
721660619	721660620		1	20321				
721660620	721660621		1	20321				
721660621	721660622,721660623		1	1005				
721660622	721660624	1	2					
721660623	721660624	1	2					
721660624	721660662		1	20321				
721660625	721660626,721660627		1	20321				
721660626	721660628	1	2					
721660627	721660628	1	2					
721660628	721660629		1	20321				
721660629	721660630		1	1005				
721660630	721660631		1	20321				
721660631	721660632		1	20321				
721660632	721660633		1	1005				
721660633	721660634		1	20321				
721660634	721660635		1	20321				
721660635	721660636	1	2					
721660636	721660637		1	20321				
721660637	721660638		1	1005				
721660638	721660639		1	20321				
721660639	721660640		1	20321				
721660640	721660641		1	20321				
721660641	721660642		1	20321				
721660642	721660643	1	2					
721660643	721660644		1	20321				
721660644	721660645		1	20321				
721660645	721660646		1	20321				
721660646	721660647		1	20321				
721660647	721660648		1	1005				
721660648	721660649		1	20321				
721660649	721660650		1	20321				
721660650	721660651		1	20321				
721660651	721660652,721660653		1	20321				
721660652	721660654	1	2					
721660653	721660654	1	2					
721660654	721660655		1	20321				
721660655	721660656		1	20321				
721660656	721660657		1	20321				
721660657	721660658,721660659		1	1005				
721660658	721660660	1	2					
721660659	721660660	1	2					
721660660	721660661		1	20321				
721660661			1	20321				
721660662	721660625		1	20321				
721660701	721660702		1	20327				
721660702	721660703		1	20327				
721660703	721660704		1	20327				
721660704	721660705		1	1005				
721660705	721660706		1	20327				
721660706	721660707		1	20327				
721660707	721660708		1	20327				
721660708	721660709		1	20327				
721660709	721660710		1	20327				
721660710	721660711		1	20327				
721660711			1	20327				
721660801	721660802		1	1005				
721660802	721660803		1	20327				
721660803	721660804		1	20327				
721660804	721660805		1	20327				
721660805	721660806		1	20327				
721660806	721660807		1	20327				
721660807	721660808		1	20327				
721660808	721660809		1	20327				
721660809	721660810,721660811		1	1005				
721660810	721660812	1	2					
721660811	721660812	1	2					
721660812	721660813		1	1005				
721660813	721660814		1	20327				
721660814	721660815		1	20327				
721660815	721660816		1	20327				
721660816	721660817		1	20327				
721660817	721660818		1	20327				
721660818			1	20327				
721660901	721660902		1	20328				
721660902	721660903		1	20444				
721660903	721660904		1	1005				
721660904	721660905		1	20328				
721660905	721660906		1	20444				
721660906	721660907		1	20328				
721660907	721660908		1	20444				
721660908	721660909		1	20328				
721660909	721660910		1	20328				
721660910	721660911		1	20328				
721660911	721660912		1	20444				
721660912	721660913		1	20444				
721660913	721660914		1	20444				
721660914	721660915		1	20444				
721660915	721660916		1	20328				
721660916	721660917		1	20328				
721660917	721660918		1	20328				
721660918	721660919		1	20444				
721660919	721660920		1	20328				
721660920	721660921		1	20444				
721660921	721660922		1	20444				
721660922	721660923		1	20328				
721660923	721660924		1	20328				
721660924	721660925		1	20328				
721660925	721660926		1	20328				
721660926	721660927		1	20328				
721660927	721660928		1	20328				
721660928	721660929		1	20328				
721660929	721660930		1	20444				
721660930			1	20328				
721661001	721661002		1	20328				
721661002	721661003		1	20328				
721661003	721661004		1	20328				
721661004	721661005		1	20328				
721661005	721661006		1	20328				
721661006	721661007		1	20328				
721661007	721661008		1	20328				
721661008	721661009		1	20328				
721661009	721661010		1	20328				
721661010	721661011		1	20328				
721661011	721661012		1	20328				
721661012	721661013		1	20328				
721661013	721661014		1	20328				
721661014	721661015		1	20328				
721661015			1	20328				
721661101	721661102		1	1005				
721661102	721661103		1	20334				
721661103			1	20334				
721661201	721661202		1	20334				
721661202	721661203		1	1005				
721661203			1	1005				
721661301	721661302		1	1005				
721661302	721661303,721661304		1	1005				
721661303	721661305	1	2					
721661304	721661305	1	2					
721661305	721661306		1	1005				
721661306	721661307		1	1005				
721661307	721661308	1	2					
721661308	721661309		1	1005				
721661309	721661310		1	1005				
721661310	721661311	1	2					
721661311	721661312		1	1005				
721661312	721661313		1	1005				
721661313	721661314	1	2					
721661314	721661315		1	1005				
721661315	721661316	1	2					
721661316	721661317		1	1005				
721661317	721661318		1	1005				
721661318	721661319		1	1005				
721661319	721661320	1	2					
721661320	721661321		1	1005				
721661321	721661322		1	1005				
721661322	721661323		1	1005				
721661323	721661324,721661326,721661327		1	1005				
721661324	721661325	1	2					
721661325	721661328		1	1005				
721661326	721661328	1	2					
721661327	721661328	1	2					
721661328	721661329		1	1005				
721661329			1	1005				
721661401	721661402		1	1005				
721661402	721661403		1	1005				
721661403			1	1005				
721661501			1	20321				
721661601	721661602		1	20333				
721661602			1	20333				
721661701			1	3041				
721661801			1	3042				
721661901	721661902,721661903		1	1005				
721661902	721661904	1	2					
721661903	721661904	1	2					
721661904	721661905		1	1005				
721661905	721661906		1	20320				
721661906			1	1005				
721662001	721662002		1	20444				
721662002	721662003		1	20444				
721662003	721662004		1	20444				
721662004	721662005		1	20320				
721662005	721662006		1	20320				
721662006	721662007		1	20320				
721662007	721662008		1	20320				
721662008	721662009		1	20320				
721662009	721662010		1	20320				
721662010	721662011		1	1005				
721662011	721662012		1	20320				
721662012	721662013		1	20320				
721662013	721662014		1	1005				
721662014	721662015		1	20320				
721662015	721662016		1	20320				
721662016	721662017,721662018		1	1005				
721662017	721662019	1	2					
721662018	721662019	1	2					
721662019	721662020		1	20320				
721662020			1	20320				
721662101			1	20323				
721662201			1	20323				
721662301			1	20323				
721662401	721662402		1	20450				
721662402	721662403		1	20451				
721662403	721662404		1	20450				
721662404	721662405		1	20450				
721662405	721662406		1	20451				
721662406	721662407		1	20450				
721662407	721662408		1	20450				
721662408	721662409		1	20450				
721662409			1	20451				
721662501			1	20325				
721662601								
721662701			1	20321				
721662801	721662802,721662804		1	1005				
721662802	721662803	1	2					
721662803	721662806		1	1005				
721662804	721662805	1	2					
721662805	721662806		1	1005				
721662806	721662807		1	1005				
721662807	721662808		1	1005				
721662808			1	1005				
721662901	721662902		1	1005				
721662902	721662903		1	1005				
721662903	721662904		1	1005				
721662904	721662905	1	2					
721662905	721662906		1	1005				
721662906	721662907		1	1005				
721662907	721662908,721662909		1	1005				
721662908	721662910	1	2					
721662909	721662910	1	2					
721662910	721662911		1	1005				
721662911			1	1005				
721663001	721663002		1	20446				
721663002	721663003		1	20446				
721663003	721663004		1	20447				
721663004	721663005		1	20447				
721663005			1	1005				
721663101			1	20320				
721663201	721663202		1	20447				
721663202	721663203		1	20446				
721663203	721663204		1	20446				
721663204	721663205		1	20447				
721663205	721663206		1	20447				
721663206	721663207		1	20447				
721663207			1	20446				
721663301	721663302		1	20321				
721663302	721663303		1	20321				
721663303	721663304		1	20321				
721663304	721663305		1	1005				
721663305	721663306		1	1005				
721663306	721663307		1	1005				
721663307	721663308		1	1005				
721663308	721663309,721663310		1	1005				
721663309	721663311	1	2					
721663310	721663311	1	2					
721663311	721663312		1	1005				
721663312			1	20321				
721663401	721663402		1	20321				
721663402	721663403		1	20321				
721663403			1	20321				
721663501			1	20321				
721663601	721663602		1	1005				
721663602			1	1005				
721669901			1	1005				
721669902			1	1005				
721669903			1	1005				
721669904			1	1005				
721669905			1	20320				
721669906			1	20320				
721669907			1	1005				
721669908			1	1005				
721669912			1	1005				
721669913			1	1005				
721669914			1	1005				
721669915			1	1005				
721669916			1	1005				
721669917			1	1005				
721669918			1	1005				
721669919			1	1005				
721669920			1	1005				
721669921			1	1005				
721669922			1	1005				
721669923			1	1005				
721669924			1	1005				
721669925			1	1005				
721669926			1	1005				
721669927			1	1005				
721669928			1	1005				
721669929			1	1005				
721669930			1	1005				
721669931			1	1005				
721669932			1	1005				
721669933			1	1005				
721669934			1	1005				
721670101	721670102		1	3004				
721670102	721670103,721670104,721670108		1	3004				
721670103	721670110	1	2					
721670104	721670105	1	2					
721670105	721670106		1	3004				
721670106	721670107		1	3004				
721670107	721670110		1	3004				
721670108	721670109	1	2					
721670109	721670110		1	3004				
721670110	721670111		1	3004				
721670111			1	3004				
721670201	721670202,721670203,721670204		1	20321				
721670202	721670205	1	2					
721670203	721670205	1	2					
721670204	721670205	1	2					
721670205	721670206		1	1005				
721670206	721670207		1	20321				
721670207	721670208	1	2					
721670208	721670209		1	1005				
721670209	721670210		1	20321				
721670210	721670211		1	20321				
721670211	721670212		1	20321				
721670212	721670213	1	2					
721670213	721670214		1	1005				
721670214	721670215,721670216		1	20321				
721670215	721670217	1	2					
721670216	721670217	1	2					
721670217	721670218		1	20321				
721670218	721670219,721670223		1	1005				
721670219	721670220	1	2					
721670220	721670221		1	20321				
721670221	721670222		1	20321				
721670222	721670224		1	20321				
721670223	721670224	1	2					
721670224	721670225		1	20321				
721670225	721670226	1	2					
721670226	721670227		1	20321				
721670227	721670228		1	20321				
721670228	721670229	1	2					
721670229	721670230		1	20321				
721670230	721670231		1	20321				
721670231	721670232		1	1005				
721670232	721670233	1	2					
721670233	721670234		1	20321				
721670234	721670235		1	20321				
721670235	721670236,721670237,721670238		1	20321				
721670236	721670240	1	2					
721670237	721670240	1	2					
721670238	721670239	1	2					
721670239	721670240		1	20321				
721670240	721670241		1	20321				
721670241	721670242		1	20321				
721670242	721670243		1	1005				
721670243	721670244		1	20321				
721670244	721670245	1	2					
721670245	721670246		1	1005				
721670246	721670247		1	20321				
721670247	721670248		1	20321				
721670248	721670249	1	2					
721670249	721670250		1	20321				
721670250	721670251		1	20321				
721670251	721670252,721670255		1	20321				
721670252	721670253	1	2					
721670253	721670254		1	20321				
721670254	721670259		1	20321				
721670255	721670256	1	2					
721670256	721670257		1	20321				
721670257	721670258		1	1005				
721670258	721670259		1	20321				
721670259	721670260		1	20321				
721670260			1	20321				
721670301	721670302		1	20322				
721670302	721670303	1	2					
721670303	721670304		1	20322				
721670304	721670305	1	2					
721670305	721670306,721670308		1	20322				
721670306	721670307	1	2					
721670307			1	20322				
721670308	721670309	1	2					
721670309			1	20322				
721670401	721670402,721670404		1	20322				
721670402	721670403	1	2					
721670403			1	20322				
721670404	721670405	1	2					
721670405			1	20322				
721670501	721670502		1	1005				
721670502	721670503,721670504		1	1005				
721670503	721670505	1	2					
721670504	721670505	1	2					
721670505	721670506,721670509		1	1005				
721670506	721670507	1	2					
721670507	721670508		1	20322				
721670508	721670511		1	1005				
721670509	721670510	1	2					
721670510	721670511		1	1005				
721670511	721670512		1	1005				
721670512	721670513	1	2					
721670513	721670514,721670515		1	1005				
721670514	721670516	1	2					
721670515	721670516	1	2					
721670516	721670517		1	20322				
721670517	721670518		1	20322				
721670518			1	20322				
721670601	721670602		1	20445				
721670602	721670603	1	2					
721670603	721670604		1	20445				
721670604	721670605		1	20445				
721670605	721670606		1	1005				
721670606	721670607,721670608		1	20445				
721670607	721670610	1	2					
721670608	721670609	1	2					
721670609	721670610		1	20445				
721670610	721670611,721670612		1	1005				
721670611	721670613	1	2					
721670612	721670613	1	2					
721670613	721670614		1	1005				
721670614	721670615		1	20445				
721670615	721670616		1	1005				
721670616	721670617		1	20445				
721670617	721670618		1	20445				
721670618	721670619	1	2					
721670619	721670620		1	1005				
721670620	721670621	1	2					
721670621	721670622		1	20445				
721670622	721670623		1	1005				
721670623	721670624		1	1005				
721670624	721670625,721670626		1	1005				
721670625	721670627	1	2					
721670626	721670627	1	2					
721670627	721670628		1	20445				
721670628	721670629		1	20445				
721670629	721670630		1	1005				
721670630	721670631		1	20445				
721670631	721670632	1	2					
721670632	721670633		1	1005				
721670633	721670634		1	20445				
721670634	721670635		1	20445				
721670635			1	20445				
721670701	721670702		1	20320				
721670702	721670703	1	2					
721670703	721670704		1	1005				
721670704	721670705		1	20461				
721670705	721670706		1	20462				
721670706	721670707		1	20461				
721670707	721670708		1	20461				
721670708	721670709		1	20462				
721670709	721670710		1	20462				
721670710	721670711	1	2					
721670711	721670712		1	1005				
721670712	721670713		1	20461				
721670713	721670714		1	20462				
721670714	721670715	1	2					
721670715	721670716		1	20462				
721670716	721670717		1	20462				
721670717	721670718		1	20462				
721670718	721670719		1	20462				
721670719	721670720		1	20461				
721670720	721670721		1	20462				
721670721	721670722		1	20461				
721670722	721670723,721670724		1	20320				
721670723	721670725	1	2					
721670724	721670725	1	2					
721670725	721670726		1	1005				
721670726	721670727		1	20462				
721670727	721670728		1	20462				
721670728	721670729		1	20461				
721670729	721670730		1	20320				
721670730	721670731		1	20462				
721670731	721670732		1	20462				
721670732	721670733		1	20461				
721670733	721670734		1	20320				
721670734			1	1005				
721670801	721670802		1	20462				
721670802	721670803		1	20461				
721670803	721670804		1	20320				
721670804	721670805		1	1005				
721670805	721670806,721670808		1	20320				
721670806	721670807	1	2					
721670807	721670809		1	1005				
721670808	721670809	1	2					
721670809	721670810		1	20320				
721670810	721670811		1	20320				
721670811	721670812		1	1005				
721670812	721670813,721670814		1	20320				
721670813	721670815	1	2					
721670814	721670815	1	2					
721670815	721670816		1	20320				
721670816	721670817		1	20320				
721670817	721670818		1	20320				
721670818	721670819	1	2					
721670819	721670820		1	20320				
721670820	721670822		1	20320				
721670822			1	1005				
721670901	721670902		1	1005				
721670902	721670903	1	2					
721670903	721670904		1	20323				
721670904	721670905		1	20323				
721670905	721670906		1	1005				
721670906	721670907		1	20323				
721670907	721670908	1	2					
721670908	721670909		1	1005				
721670909	721670910		1	20323				
721670910	721670911,721670912,721670913		1	1005				
721670911	721670914	1	2					
721670912	721670914	1	2					
721670913	721670914	1	2					
721670914	721670915		1	20323				
721670915	721670916		1	1005				
721670916			1	1005				
721671001	721671002,721671003		1	1005				
721671002	721671004	1	2					
721671003	721671004	1	2					
721671004			1	1005				
721671101	721671102		1	20321				
721671102	721671103		1	20321				
721671103	721671104		1	20321				
721671104	721671105		1	1005				
721671105	721671106		1	1005				
721671106	721671107,721671108		1	1005				
721671107	721671109	1	2					
721671108	721671109	1	2					
721671109	721671110		1	1005				
721671110	721671111		1	1005				
721671111	721671112,721671113		1	20321				
721671112	721671114	1	2					
721671113	721671114	1	2					
721671114	721671115		1	20321				
721671115	721671116		1	20321				
721671116	721671117		1	20321				
721671117	721671151		1	20321				
721671118	721671119		1	20321				
721671119	721671120		1	20321				
721671120	721671121		1	1005				
721671121	721671122		1	20321				
721671122	721671123		1	20321				
721671123	721671124		1	20321				
721671124	721671125		1	1005				
721671125	721671126		1	20321				
721671126	721671127	1	2					
721671127	721671128		1	1005				
721671128	721671129		1	1005				
721671129	721671130		1	20321				
721671130	721671131		1	20321				
721671131	721671132,721671133,721671134,721671135		1	20321				
721671132	721671136	1	2					
721671133	721671136	1	2					
721671134	721671136	1	2					
721671135	721671136	1	2					
721671136	721671137		1	20321				
721671137	721671138		1	20321				
721671138	721671139,721671141		1	1005				
721671139	721671140	1	2					
721671140	721671142		1	1005				
721671141	721671142	1	2					
721671142	721671143		1	20321				
721671143	721671144		1	20321				
721671144	721671145,721671146,721671147		1	1005				
721671145	721671148	1	2					
721671146	721671148	1	2					
721671147	721671148	1	2					
721671148	721671149		1	20321				
721671149	721671150		1	20321				
721671150			1	20321				
721671151	721671118		1	20321				
721671201	721671202,721671206,721671210		1	20321				
721671202	721671203	1	2					
721671203	721671204		1	20321				
721671204	721671205		1	20321				
721671205			1	20321				
721671206	721671207	1	2					
721671207	721671208		1	20321				
721671208	721671209		1	20321				
721671209		1	2					
721671210	721671211	1	2					
721671211			1	20321				
721671301	721671302,721671305		1	20322				
721671302	721671303	1	2					
721671303	721671304		1	20322				
721671304			1	20322				
721671305	721671306	1	2					
721671306			1	20322				
721671401	721671402		1	20320				
721671402	721671403,721671408		1	20462				
721671403	721671404	1	2					
721671404	721671405		1	20461				
721671405	721671406		1	20462				
721671406	721671407		1	20461				
721671407			1	20462				
721671408	721671409	1	2					
721671409	721671410		1	20461				
721671410	721671411		1	20462				
721671411	721671412		1	20462				
721671412			1	20461				
721671501			1	20320				
721671601	721671602		1	1005				
721671602	721671603		1	20322				
721671603	721671604		1	20322				
721671604	721671605	1	2					
721671605	721671606		1	1005				
721671606	721671607		1	20322				
721671607	721671608	1	2					
721671608	721671609,721671611		1	20322				
721671609	721671610	1	2					
721671610			1	20322				
721671611	721671612	1	2					
721671612			1	20322				
721671701	721671702		1	20446				
721671702	721671703		1	20447				
721671703	721671704		1	20447				
721671704	721671705		1	20447				
721671705	721671706		1	20446				
721671706	721671707		1	20446				
721671707	721671708		1	20447				
721671708	721671709		1	20446				
721671709			1	20446				
721671801	721671802		1	20448				
721671802			1	20448				
721671901	721671902		1	20450				
721671902	721671903		1	20451				
721671903	721671904		1	20450				
721671904	721671905		1	20450				
721671905	721671906		1	20451				
721671906	721671907		1	20451				
721671907			1	20450				
721672001	721672002,721672004		1	20322				
721672002	721672003	1	2					
721672003			1	20322				
721672004	721672005	1	2					
721672005			1	20322				
721672101	721672102		1	1005				
721672102	721672103	1	2					
721672103	721672104		1	1005				
721672104	721672105,721672107		1	1005				
721672105	721672106	1	2					
721672106			1	1005				
721672107	721672108	1	2					
721672108			1	1005				
721672201	721672202		1	1005				
721672202	721672203,721672204		1	1005				
721672203	721672208	1	2					
721672204	721672205	1	2					
721672205	721672206		1	1005				
721672206	721672207		1	1005				
721672207	721672208		1	1005				
721672208			1	1005				
721672301	721672302		1	20322				
721672302	721672303		1	1005				
721672303	721672304		1	20322				
721672304	721672305,721672309		1	1005				
721672305	721672306	1	2					
721672306	721672307		1	20322				
721672307	721672308		1	20322				
721672308	721672311		1	20322				
721672309	721672310	1	2					
721672310	721672311		1	20322				
721672311	721672312		1	1005				
721672312	721672313		1	20322				
721672313	721672314		1	20322				
721672314			1	20322				
721672401	721672402,721672403,721672404	1	1	20323				
721672402	721672405	1	2					
721672403	721672405	1	2					
721672404	721672405	1	2					
721672405			1	20323				
721672501	721672502		1	1005				
721672502	721672503		1	1005				
721672503	721672504	1	2					
721672504	721672505		1	1005				
721672505	721672506	1	2					
721672506	721672507,721672509		1	1005				
721672507	721672508	1	2					
721672508	721672511		1	1005				
721672509	721672510	1	2					
721672510	721672511		1	1005				
721672511	721672512		1	1005				
721672512	721672513		1	1005				
721672513	721672514		1	1005				
721672514	721672515	1	2					
721672515			1	1005				
721672601	721672602,721672603,721672604		1	20321				
721672602	721672605	1	2					
721672603	721672605	1	2					
721672604	721672605	1	2					
721672605	721672606		1	1005				
721672606	721672607		1	20321				
721672607	721672608		1	20321				
721672608	721672609		1	20321				
721672609	721672610	1	2					
721672610	721672611		1	1005				
721672611	721672612,721672613		1	20321				
721672612	721672614	1	2					
721672613	721672614	1	2					
721672614	721672615		1	20321				
721672615	721672616,721672620		1	1005				
721672616	721672617	1	2					
721672617	721672618		1	20321				
721672618	721672619		1	20321				
721672619	721672621		1	20321				
721672620	721672621	1	2					
721672621	721672622		1	20321				
721672622	721672623	1	2					
721672623	721672624		1	20321				
721672624	721672625		1	20321				
721672625	721672626	1	2					
721672626	721672627		1	20321				
721672627	721672628		1	20321				
721672628	721672629		1	1005				
721672629	721672630	1	2					
721672630	721672631		1	20321				
721672631	721672632		1	20321				
721672632	721672633,721672634,721672635		1	20321				
721672633	721672637	1	2					
721672634	721672637	1	2					
721672635	721672636	1	2					
721672636	721672637		1	20321				
721672637	721672638		1	20321				
721672638	721672639		1	20321				
721672639	721672640		1	1005				
721672640	721672641		1	20321				
721672641	721672642	1	2					
721672642	721672643		1	1005				
721672643	721672644		1	20321				
721672644	721672645		1	20321				
721672645	721672646	1	2					
721672646	721672647		1	20321				
721672647	721672648		1	20321				
721672648	721672649,721672652		1	20321				
721672649	721672650	1	2					
721672650	721672651		1	20321				
721672651	721672656		1	20321				
721672652	721672653	1	2					
721672653	721672654		1	20321				
721672654	721672655		1	1005				
721672655	721672656		1	20321				
721672656	721672657		1	20321				
721672657			1	20321				
721679901			1	1005				
721679902			1	1005				
721679903			1	1005				
721679904			1	1005				
721679905			1	1005				
721679906			1	1005				
721679907			1	1005				
721679908			1	1005				
721679909			1	1005				
721679910			1	1005				
721679911			1	1005				
721679912			1	1005				
721680101	721680102		1	20268				
721680102	721680103		1	20270				
721680103	721680104		1	20269				
721680104	721680105		1	20268				
721680105	721680106		1	20270				
721680106	721680107		1	20268				
721680107	721680108		1	20270				
721680108	721680109		1	20270				
721680109	721680110		1	20268				
721680110	721680111	1	2					
721680111	721680112		1	20268				
721680112	721680113		1	20268				
721680113	721680114		1	20268				
721680114	721680115		1	20270				
721680115	721680116		1	20268				
721680116	721680117,721680132		1	20268				
721680117	721680118	1	2					
721680118	721680119		1	20268				
721680119	721680120		1	20268				
721680120	721680121		1	20268				
721680121	721680122		1	20268				
721680122	721680123		1	20268				
721680123	721680124	1	2					
721680124	721680125		1	20268				
721680125	721680126		1	20268				
721680126	721680127		1	20268				
721680127	721680128		1	20270				
721680128	721680129		1	20268				
721680129	721680130		1	20269				
721680130	721680131		1	20268				
721680131			1	20268				
721680132	721680133	1	2					
721680133	721680134		1	20268				
721680134	721680135		1	20268				
721680135	721680136		1	20270				
721680136	721680137		1	20268				
721680137	721680138		1	20268				
721680138	721680139		1	20268				
721680139	721680140		1	20270				
721680140	721680141		1	20268				
721680141	721680142		1	20268				
721680142	721680143		1	20268				
721680143	721680144		1	20270				
721680144	721680145		1	20268				
721680145	721680146		1	20269				
721680146	721680147		1	20268				
721680147			1	20268				
721680201	721680202		1	20268				
721680202	721680203		1	20270				
721680203	721680204		1	20269				
721680204	721680205	1	2					
721680205	721680206		1	20268				
721680206	721680207		1	20269				
721680207	721680208		1	20270				
721680208	721680209	1	2					
721680209	721680210		1	20270				
721680210	721680211		1	20270				
721680211	721680212		1	20270				
721680212	721680213		1	20268				
721680213	721680214		1	20268				
721680214	721680215		1	20268				
721680215	721680216		1	20268				
721680216			1	20268				
721680301	721680302		1	20268				
721680302	721680303	1	2					
721680303	721680304		1	20268				
721680304	721680305		1	20268				
721680305	721680306		1	20269				
721680306	721680307		1	20270				
721680307	721680308		1	20268				
721680308	721680309		1	20268				
721680309	721680310		1	20268				
721680310	721680311,721680313		1	20268				
721680311	721680312	1	2					
721680312	721680314		1	20268				
721680313	721680314	1	2					
721680314	721680316		1	20268				
721680315	721680316		1	20268				
721680316	721680317		1	20268				
721680317	721680318		1	20268				
721680318	721680319		1	20268				
721680319	721680320		1	20268				
721680320			1	20268				
721680401	721680402		1	20268				
721680402	721680403		1	20270				
721680403	721680404		1	20269				
721680404	721680405	1	2					
721680405	721680406		1	20270				
721680406			1	20270				
721680501			1	20270				
721680601			1	20269				
721680701			1	20270				
721680801			1	20269				
721690101	721690102		1	20268				
721690102	721690103		1	20270				
721690103	721690104,721690105		1	20269				
721690104	721690106	1	2					
721690105	721690106	1	2					
721690106	721690107		1	20268				
721690107	721690108		1	20269				
721690108	721690109		1	20268				
721690109	721690110		1	20268				
721690110	721690111	1	2					
721690111	721690112		1	20268				
721690112	721690113		1	20270				
721690113	721690114		1	20268				
721690114	721690115		1	20268				
721690115	721690116		1	20270				
721690116	721690117		1	20270				
721690117	721690118		1	20270				
721690118	721690119		1	20268				
721690119	721690120		1	20270				
721690120	721690121		1	20269				
721690121	721690122		1	20270				
721690122	721690123		1	20268				
721690123	721690124		1	20268				
721690124	721690125		1	20268				
721690125	721690126		1	20268				
721690126	721690127		1	20268				
721690127	721690128		1	20268				
721690128			1	20268				
721690201	721690202		1	20268				
721690202	721690203		1	20268				
721690203	721690204		1	20268				
721690204			1	20268				
721690301	721690302		1	20268				
721690302	721690303		1	20268				
721690303	721690304		1	20268				
721690304	721690305		1	20269				
721690305	721690306		1	20270				
721690306	721690307		1	20268				
721690307	721690308		1	20268				
721690308	721690311		1	20268				
721690309	721690310		1	20268				
721690310			1	20268				
721690311	721690309		1	20268				
721690401			1	20270				
721690501	721690502		1	20270				
721690502			1	20270				
721690601			1	20269				
721690701			1	20269				
721690801			1	20268				
721700101	721700102		1	20268				
721700102	721700103	1	2					
721700103	721700104		1	20268				
721700104	721700105,721700107		1	20268				
721700105	721700106	1	2					
721700106	721700109		1	20268				
721700107	721700108	1	2					
721700108	721700109		1	20268				
721700109	721700110		1	20268				
721700110	721700111		1	20268				
721700111	721700112		1	20268				
721700112	721700113	1	2					
721700113	721700114		1	20269				
721700114	721700115		1	20268				
721700115	721700116		1	20268				
721700116	721700117		1	20268				
721700117	721700118		1	20268				
721700118	721700119		1	20270				
721700119	721700120		1	20268				
721700120	721700121		1	20270				
721700121			1	20268				
721700201	721700202		1	20268				
721700202	721700203		1	20268				
721700203	721700204		1	20268				
721700204			1	20268				
721700301	721700302		1	20268				
721700302	721700303		1	20268				
721700303	721700304		1	20268				
721700304	721700305		1	20270				
721700305	721700306		1	20269				
721700306	721700307		1	20268				
721700307	721700308		1	20268				
721700308	721700309		1	20268				
721700309			1	20268				
721700401	721700402		1	20268				
721700402	721700403		1	20270				
721700403			1	20269				
721700501	721700502		1	20268				
721700502	721700503		1	20270				
721700503			1	20269				
721700601	721700602		1	20269				
721700602			1	20270				
721700701	721700702		1	20268				
721700702	721700703		1	20269				
721700703	721700704		1	20269				
721700704	721700705		1	20270				
721700705	721700706		1	20268				
721700706	721700707	1	2					
721700707	721700708		1	20268				
721700708	721700709		1	20268				
721700709	721700710		1	20268				
721700710	721700711		1	20268				
721700711	721700712,721700715		1	20268				
721700712	721700713	1	2					
721700713	721700714		1	20268				
721700714			1	20268				
721700715	721700716	1	2					
721700716	721700717		1	20268				
721700717	721700718		1	20268				
721700718			1	20268				
721700801			1	20269				
721720101	721720102		1	20322				
721720102	721720103		1	1005				
721720103	721720104,721720110		1	20322				
721720104	721720105	1	2					
721720105	721720106		1	20322				
721720106	721720107		1	20322				
721720107	721720108		1	1005				
721720108	721720109		1	20322				
721720109	721720112		1	1005				
721720110	721720111	1	2					
721720111	721720112		1	20322				
721720112	721720113		1	20322				
721720113	721720114,721720115		1	1005				
721720114	721720116	1	2					
721720115	721720116	1	2					
721720116	721720117		1	20322				
721720117	721720118		1	1005				
721720118	721720119		1	20322				
721720119	721720120,721720121		1	20322				
721720120	721720122	1	2					
721720121	721720122	1	2					
721720122	721720123		1	20322				
721720123	721720124,721720126		1	20322				
721720124	721720125	1	2					
721720125	721720127		1	20322				
721720126	721720127	1	2					
721720127	721720128,721720130,721720131		1	20322				
721720128	721720129	1	2					
721720129	721720132		1	20322				
721720130	721720132	1	2					
721720131	721720132	1	2					
721720132	721720133		1	20322				
721720133	721720134		1	20322				
721720134	721720135	1	2					
721720135	721720136		1	20322				
721720136	721720137		1	20322				
721720137	721720190		1	20322				
721720138	721720139	1	2					
721720139	721720140		1	20322				
721720140	721720141		1	20322				
721720141	721720142		1	1005				
721720142	721720143	1	2					
721720143	721720144		1	20322				
