ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	JSON名称	JSON路径文件名	能否战斗	能否移动	能否发声	是否常驻	角色npc初见分组
30219	（test）丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_01				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1		
30220	（test）丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_01				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1		
30221	调查	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1		
30222	残存的记录·一	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1		
30223	残存的记录·二	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1		
30224	残存的记录·三	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1		
30227	阿加菲娅	ART/Char/NPC/NPC_Monster/NPC_Monster_Fatuus_Maiden_Water_01				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
30228	扎哈尔	ART/Char/NPC/NPC_Monster/NPC_Monster_Skirmisher_Male_Fat_SprayGun_Water_01				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
30229	叶夫卡	ART/Char/NPC/NPC_Monster/NPC_Monster_Skirmisher_Male_Strong_GreatHammer_Electric_01				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
30230	雅科夫	ART/Char/NPC/NPC_Monster/NPC_Monster_Skirmisher_Male_Standard_Staff_Rock_02				2001		ConfigNpc_Common_AnimatorMove_Child_noheadcontrol		1	1	1	
30231	菲谢尔	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Bow_FischlCostumeHighness				2001		ConfigNpc_Common_AnimatorMove		1	1		31
30232	（test）激活	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1		
30242	阅读信件	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC			1	1		
